destination_id,title,avg_rating,voted_by,genre,history,art_and_architecture,nature,adventure,entertainment,health_and_lifestyle,food,industries,religious
281,Rani Pokhari (Queen's Pond),3.5,41,"['Points of Interest & Landmarks', 'Scenic Walking Areas']",True,True,True,False,False,False,False,False,False
282,Peace Pagoda,4.5,27,['Monuments & Statues'],True,True,False,False,False,False,False,False,True
283,Taleju Temple,4.0,94,['Religious Sites'],True,True,False,False,False,False,False,False,True
284,Cambodia Lumbini Buddhist Temple,4.0,2,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
285,Woodcraft Gallery,5.0,4,['Art Galleries'],True,True,False,False,False,False,False,False,True
286,Chobhar Caves,2.5,3,['Caverns & Caves'],False,False,True,False,False,False,False,False,False
287,Kashthamandap,4.0,112,['Religious Sites'],True,True,False,False,False,False,False,False,True
288,Macchhermo,4.5,15,['Hiking Trails'],False,False,True,True,False,False,False,False,False
289,Khadga Devi temple,3.0,10,['Religious Sites'],True,True,False,False,False,False,False,False,True
290,Namkha Khyung Dzong Rigdin Choling Monastery,5.0,10,['Religious Sites'],True,True,False,False,False,False,False,False,True
291,Kali Temple,3.5,34,"['Lookouts', 'Religious Sites']",True,True,True,False,False,False,False,False,False
292,Panch Pokhari,4.5,3,['Bodies of Water'],False,False,True,False,False,False,False,False,False
293,Root Art Gallery,5.0,2,['Art Galleries'],True,True,False,False,False,False,False,False,True
294,Minnath temple,3.0,1,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
295,Mount Manaslu,4.5,9,['Mountains'],False,False,True,False,False,False,False,False,False
296,Casino Mahjong,3.5,12,['Casinos'],False,False,False,False,True,False,False,False,False
297,"The Tribhuvan, Mahendra, and Birendra Museums",3.5,24,['Speciality Museums'],False,False,False,False,False,False,False,False,False
298,Vatsala Durga Temple,4.5,63,['Points of Interest & Landmarks'],True,True,True,False,False,False,False,False,False
299,Chhairo Gompa,4.5,2,"['Historic Sites', 'Points of Interest & Landmarks']",True,True,False,False,False,False,False,False,False
300,Hidden Valley (Khumjung Green Valley),4.5,4,['Valleys'],False,False,True,False,False,False,False,False,False
301,Kashmiri Mosque,5.0,1,['Religious Sites'],True,True,False,False,False,False,False,False,True
302,Divine Yoga Studio,5.0,4,['Sports Camps & Clinics'],False,False,False,True,False,True,False,False,False
303,Aviation Museum,3.5,3,"['Speciality Museums', ""Children's Museums""]",False,False,False,False,False,False,False,False,False
304,Woodcraft Gallery,5.0,3,['Art Galleries'],True,True,False,False,False,False,False,False,True
305,Manimandap Pati,2.5,4,"['Historic Sites', 'Religious Sites']",True,True,False,False,False,False,False,False,False
306,Martyr Memorial Park,4.0,1,"['Points of Interest & Landmarks', 'Parks']",True,True,True,False,False,False,False,False,False
307,Millionaire's Club and Casino,4.0,6,['Casinos'],False,False,False,False,True,False,False,False,False
308,Nepal Art Council Gallery,5.0,3,['Art Galleries'],True,True,False,False,False,False,False,False,True
309,Gaddhi Baithak,3.0,13,"['Points of Interest & Landmarks', 'Architectural Buildings']",True,True,True,False,False,False,False,False,False
310,Kalinchowk Bhagwati Shrine,5.0,1,['Religious Sites'],True,True,False,False,False,False,False,False,True
311,Siddha Pokhari,4.0,61,"['Bodies of Water', 'Points of Interest & Landmarks']",False,False,True,False,False,False,False,False,False
312,Casino Rad,3.0,10,['Casinos'],False,False,False,False,True,False,False,False,False
313,Pujari Math,4.5,65,['Architectural Buildings'],True,True,False,False,False,False,False,False,False
314,The Thrangu Monastery,4.5,10,['Religious Sites'],True,True,False,False,False,False,False,False,True
315,Fikkal Bazar,3.5,6,"['Points of Interest & Landmarks', 'Scenic Drives']",True,True,True,False,False,False,False,False,False
316,Bhairavnath Temple,4.0,73,['Religious Sites'],True,True,False,False,False,False,False,False,True
317,Sundarijal Water Falls,5.0,7,['Waterfalls'],False,False,False,False,False,False,False,False,False
318,Sindhuli Gadhi,4.0,2,"['Historic Sites', 'Points of Interest & Landmarks']",True,True,False,False,False,False,False,False,False
319,Shiva Mandir Temple,3.5,11,"['Architectural Buildings', 'Religious Sites']",True,True,False,False,False,False,False,False,False
320,Bagwati Mandir Temple,4.5,6,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
321,Ghanta Ghar Clock Tower,3.5,11,['Points of Interest & Landmarks'],True,True,True,False,False,False,False,False,False
322,Jamchen Lhakhang Monastery,3.5,3,['Religious Sites'],True,True,False,False,False,False,False,False,True
323,Big Bell,3.5,9,['Points of Interest & Landmarks'],True,True,True,False,False,False,False,False,False
324,Mother Temple of the Graduated Path to Enlightenment,4.5,12,['Religious Sites'],True,True,False,False,False,False,False,False,True
325,Rupse Falls,5.0,2,['Waterfalls'],False,False,False,False,False,False,False,False,False
326,Mrigasthali Deer Park,4.0,5,"['Nature & Wildlife Areas', 'Parks']",False,False,True,True,False,False,False,False,False
327,Universal Crafts,5.0,3,"['Art Galleries', 'Antique Shops']",True,True,False,False,False,False,False,False,True
328,Kathmandu Fun Valley,4.0,26,['Water Parks'],False,False,False,False,True,False,False,False,False
329,Mero Chitra Wears,5.0,3,['Factory Outlets'],False,False,False,False,False,False,False,True,False
330,Janakpur Dham Rail Station,3.0,22,['Points of Interest & Landmarks'],True,True,True,False,False,False,False,False,False
331,Thorong La Pass,4.5,6,"['Historic Sites', 'Points of Interest & Landmarks']",True,True,False,False,False,False,False,False,False
332,Casino Everest,3.5,9,['Casinos'],False,False,False,False,True,False,False,False,False
333,Maju Dega Mandir Temple,3.0,11,"['Architectural Buildings', 'Religious Sites']",True,True,False,False,False,False,False,False,False
334,Gauri Gaht,4.0,7,"['Points of Interest & Landmarks', 'Architectural Buildings']",True,True,True,False,False,False,False,False,False
335,Annapurna Circuit,5.0,4,['Hiking Trails'],False,False,True,True,False,False,False,False,False
336,Khumjung Gompa,4.0,8,['Religious Sites'],True,True,False,False,False,False,False,False,True
337,Kala Patthar,5.0,2,"['Mountains', 'Geologic Formations']",False,False,True,False,False,False,False,False,False
338,Monasterio Tibetano Boudhanat,4.0,3,['Religious Sites'],True,True,False,False,False,False,False,False,True
339,Kalikasthan Temple,4.0,1,['Religious Sites'],True,True,False,False,False,False,False,False,True
340,Kirateshwar Mahadev,4.0,1,['Religious Sites'],True,True,False,False,False,False,False,False,True
341,Khawalung Monastery,4.5,6,['Religious Sites'],True,True,False,False,False,False,False,False,True
342,Vishnu Mandir Temple,4.0,6,"['Points of Interest & Landmarks', 'Architectural Buildings']",True,True,True,False,False,False,False,False,False
343,Dolma Treks,5.0,3,"['Historic Sites', 'Historic Walking Areas']",True,True,False,False,False,False,False,False,False
344,Chyasin Dega Temple,3.5,5,['Religious Sites'],True,True,False,False,False,False,False,False,True
345,Bhadrakali Temple,5.0,8,['Religious Sites'],True,True,False,False,False,False,False,False,True
346,The City Museum Kathmandu,4.0,6,['Speciality Museums'],False,False,False,False,False,False,False,False,False
347,Chua Viet Nam Tai Lumbini,3.5,3,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
348,Bachhareshwari　Mandir Temple,5.0,4,"['Points of Interest & Landmarks', 'Architectural Buildings']",True,True,True,False,False,False,False,False,False
349,Blue Moon Curio Shop,5.0,1,['Antique Shops'],True,True,False,False,False,False,False,False,True
350,Gokyo Ri,5.0,2,['Geologic Formations'],False,False,True,False,False,False,False,False,False
351,Chabdi Barahi Temple,3.5,3,['Points of Interest & Landmarks'],True,True,True,False,False,False,False,False,False
352,Drigung Kagyud Dharmaraja Foundation,4.0,2,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
353,Chinese Temple,4.5,3,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
354,Gorakhnath Mandir Temple,3.5,3,"['Points of Interest & Landmarks', 'Architectural Buildings']",True,True,True,False,False,False,False,False,False
355,Ugrachandi and Bhairav Statues,4.5,33,['Monuments & Statues'],True,True,False,False,False,False,False,False,True
356,Singha Sattal (Silyan Sattal),3.5,7,"['Points of Interest & Landmarks', 'Architectural Buildings']",True,True,True,False,False,False,False,False,False
357,Indoor Sports Arena,5.0,2,['Sports Complexes'],False,False,False,False,True,False,False,False,False
358,Mahendreswor Mandir Temple,3.5,9,"['Architectural Buildings', 'Religious Sites']",True,True,False,False,False,False,False,False,False
359,Sara Enterprises,5.0,1,['Art Galleries'],True,True,False,False,False,False,False,False,True
360,Pharping HydroPower Dam,3.0,1,['Dams'],False,False,True,False,False,False,False,False,False
361,Manaslu,5.0,5,"['Mountains', 'Ski & Snowboard Areas']",False,False,True,False,False,False,False,False,False
362,Ashok Stupa,3.5,2,"['Historic Sites', 'Monuments & Statues']",True,True,False,False,False,False,False,False,False
363,Dirghaman & Ganeshman Chitrakar Art Foundation,4.0,1,['Art Galleries'],True,True,False,False,False,False,False,False,True
364,Nyatapola,4.5,22,['Religious Sites'],True,True,False,False,False,False,False,False,True
365,Nepal Vajrayana Mahavihara,3.5,3,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
366,Stone Vishnu Mandir Temple,3.0,6,"['Points of Interest & Landmarks', 'Architectural Buildings']",True,True,True,False,False,False,False,False,False
367,Maha Vishnu Mandir Temple,3.5,4,"['Architectural Buildings', 'Religious Sites']",True,True,False,False,False,False,False,False,False
368,Bansha Gopal Krishna Temple,4.5,2,['Religious Sites'],True,True,False,False,False,False,False,False,True
369,Rizvi Brothers Paper Mache Gift Shop,5.0,1,['Art Galleries'],True,True,False,False,False,False,False,False,True
370,Itum bahal,4.0,1,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
371,Pandra Shivalaya,3.5,3,"['Points of Interest & Landmarks', 'Architectural Buildings']",True,True,True,False,False,False,False,False,False
372,Woodcraft Gallery,5.0,1,['Art Galleries'],True,True,False,False,False,False,False,False,True
373,Kapilvastu,4.5,6,"['Ancient Ruins', 'Historic Walking Areas']",True,True,False,False,False,False,False,False,False
374,Buddha Nepal Art Gallery,5.0,1,['Art Galleries'],True,True,False,False,False,False,False,False,True
375,Aviation Museum,5.0,1,['Speciality Museums'],False,False,False,False,False,False,False,False,False
376,Handy-Mandy Craft House,5.0,1,['Points of Interest & Landmarks'],True,True,True,False,False,False,False,False,False
377,Sri Lanka Temple,3.5,2,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
378,Karmaraja Mahavihara,3.5,5,['Religious Sites'],True,True,False,False,False,False,False,False,True
379,Shree Tanadevi Temple,4.0,3,['Religious Sites'],True,True,False,False,False,False,False,False,True
380,Bhimsen Sthan Temple,4.0,1,['Religious Sites'],True,True,False,False,False,False,False,False,True
381,Chandragiri Hill,5.0,1,"['Points of Interest & Landmarks', 'Lookouts']",True,True,True,False,False,False,False,False,False
382,Tri Chandra Collage,4.0,1,['Architectural Buildings'],True,True,False,False,False,False,False,False,False
383,Lokta Paper Craft,1.0,1,['Points of Interest & Landmarks'],True,True,True,False,False,False,False,False,False
384,Kotilingeshwor Mahadev Mandir Temple,3.5,3,"['Architectural Buildings', 'Religious Sites']",True,True,False,False,False,False,False,False,False
385,Dharmadhaatu Stupa,3.5,2,['Religious Sites'],True,True,False,False,False,False,False,False,True
386,Lucky Traders & Exporter,4.0,1,['Shopping Malls'],False,False,False,False,True,False,False,False,False
387,Manjushree Temple,2.5,2,['Religious Sites'],True,True,False,False,False,False,False,False,True
388,Shree Bhawani Shankar Temple,3.0,1,['Religious Sites'],True,True,False,False,False,False,False,False,True
389,Direction Exhibition & Convention Center,4.0,2,['Convention Centers'],True,True,False,False,False,False,False,False,False
390,Shree Amar Narayan Temple,4.5,3,['Religious Sites'],True,True,False,False,False,False,False,False,True
391,Doleshwor Mahadeva Temple,5.0,13,['Religious Sites'],True,True,False,False,False,False,False,False,True
392,National Art Gallery,4.0,57,['Art Museums'],True,True,False,False,False,False,False,False,False
393,Kagyu Institute of Buddhist Studies,5.0,1,['Religious Sites'],True,True,False,False,False,False,False,False,True
394,Laprak,4.5,4,"['Mountains', 'National Parks']",False,False,True,False,False,False,False,False,False
395,The Charumati Vihara Stupa,4.0,1,"['Historic Sites', 'Religious Sites']",True,True,False,False,False,False,False,False,False
396,Traditional Thangka Paintings Gallery & Workshop,4.5,18,['Points of Interest & Landmarks'],True,True,True,False,False,False,False,False,False
397,Brass and Bronze Museum,4.0,1,"['Art Museums', 'History Museums']",True,True,False,False,False,False,False,False,False
398,Buddha Park,3.0,1,['Parks'],False,False,False,False,False,False,False,False,False
399,Little Buddha Statue,3.0,2,"['Points of Interest & Landmarks', 'Monuments & Statues']",True,True,True,False,False,False,False,False,False
400,Krishna Temple,3.0,1,['Religious Sites'],True,True,False,False,False,False,False,False,True
401,Indian Monastery,3.5,2,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
402,Bisnumati River,3.0,1,['Bodies of Water'],False,False,True,False,False,False,False,False,False
403,Bijeshwari Temple,3.0,1,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
404,Shobabaghwati,3.0,1,"['Points of Interest & Landmarks', 'Religious Sites']",True,True,True,False,False,False,False,False,False
